Feedback,Ratings,clean_text,dominant_topic,theme_label,predicted_rating,residual,dominant_contributor_topic,dominant_contributor_theme,most_positive_theme,most_negative_theme,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,contrib_1,contrib_2,contrib_3,contrib_4,contrib_5,topic_present_1,topic_present_2,topic_present_3,topic_present_4,topic_present_5,review_theme_for_action,theme_risk_score,theme_priority_rank,effort_estimate,recommendation,kpi_pack,quick_wins,high_effort_fixes,kpi_urgency_score
Manjunath kp said he will come at 8 pm on September 16 still he is not here  And my kid is having fever  there are many patients waiting from 7pm now it's already 9 pm.,1.0,manjunath said come september still kid fever many patient waiting already,1,Clinical Care & Treatment Quality,2.6657220481508768,-1.6657220481508768,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.6277503026917134,0.040885773808730805,0.25093485957320855,0.04018177813721978,0.04024728578912748,-0.014163930355560673,0.0005443000244784929,-0.0012966377698392067,0.0008110560769813023,-0.0003441152088374883,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.6
Courteous treatment by the attending support staff Dr Sarat Damodar is excellent and very helpful in making me to understand the issues involved and put me on satisfactory regimen Thanks to him and everyone at NMH.,4.0,courteous treatment attending support staff sarat damodar excellent helpful making understand issue involved put satisfactory regimen thanks everyone nmh,3,Emergency Service Failures,3.9728119799966537,0.027188020003346303,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.13287623069483193,0.3186635586418324,0.511606087239079,0.018648384945611274,0.01820573847864548,-0.002998086451573218,0.0042422722284912355,-0.002643585578831501,0.000376411563579231,-0.00015565947804391315,0,1,1,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],2.4000000000000004
Money loot Hospital Emergency ward is not actually it is It is a fun ward on patients They cannot able to identify the Root cause of the problem. ,2.0,money loot hospital emergency ward actually fun ward patient cannot able identify root cause problem,4,Consultation & Positive Patient Experience,2.708391823973141,-0.708391823973141,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.25164863298362095,0.022341940665725462,0.02257414082774791,0.3986919073511963,0.3047433781717093,-0.005677948216621555,0.00029743154448148384,-0.00011664574491049447,0.008047466022936631,-0.0026055628141197157,0,0,0,1,1,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],4.4
They charged us 1 lakh rs for just 24 hrs hospitalization On arguing and checking the bill after I almost paid the money.,2.0,charged lakh hr hospitalization arguing checking bill almost paid money,5,Wait Time & Operational Efficiency,2.676691496084619,-0.6766914960846191,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.05036997160800193,0.050000863217669056,0.05015843177963577,0.050000712284833604,0.7994700211098597,-0.0011364976915314603,0.0006656464715732349,-0.0002591800805675017,0.0010092480580007972,-0.0068354868627650296,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],3.2
Very good consultation with dr Karthik sir  General medicine I Ã m really happy  and coordinatior Revathi also helped me a lot I am really tanks to dr Karthik and Revathi I am really recommend to this dr and hospital.,5.0,good consultation karthik sir general medicine really happy coordinatior revathi also helped lot really tank karthik revathi really recommend hospital,1,Clinical Care & Treatment Quality,4.129710567073915,0.8702894329260848,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.3859362943675899,0.28957000366072777,0.29904245489104503,0.012720461744801985,0.012730785335835422,-0.008707880779454167,0.003854958470838933,-0.0015452207096959473,0.0002567583685544603,-0.00010884850415651376,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
Everyone in staff as well as doctors were very helpful and with good behaviour Had a smooth experience through my consultation and diagnoses for a week.,4.0,everyone staff well doctor helpful good behaviour smooth experience consultation diagnosis week,1,Clinical Care & Treatment Quality,3.877826996210614,0.12217300378938578,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.9242169298448976,0.018857269230689075,0.018479770280350367,0.019199563043238686,0.019246467600824265,-0.020853106994329823,0.00025104116047498657,-9.548919653573969e-05,0.00038753691358373027,-0.0001645577357077518,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.8
Excellent treatment Best doctors and nurses My kid got well in 3 days.,5.0,excellent treatment best doctor nurse kid got well day,3,Emergency Service Failures,3.978359721433887,1.021640278566113,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.025452985751512967,0.02552386474373225,0.8979853426067915,0.025957346656167814,0.025080460241795346,-0.0005742957286992428,0.0003397915438702679,-0.004640095497159379,0.0005239405701733802,-0.00021443850547003135,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.0
Completely unhelpful and exploitative staff None of the Narayana Brand principles are followed here They will exploit you for money with uneccessary tests and procedures Got refused twice in ER as well when family members had emergency.,1.0,completely unhelpful exploitative staff none narayana brand principle followed exploit money uneccessary test procedure got refused twice well family member emergency,1,Clinical Care & Treatment Quality,2.9265539333301738,-1.9265539333301738,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.6008798184510712,0.33760555344268933,0.020553321892224072,0.02034117764207394,0.020620128571941607,-0.013557651607828146,0.0044944413150299935,-0.00010620371161841604,0.00041058003165565663,-0.00017630256825185462,1,1,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.6
Well organised helpful and supporting staff and above all very professional and experienced doctors who listens and understand the patients.,5.0,well organised helpful supporting staff professional experienced doctor listens understand patient,1,Clinical Care & Treatment Quality,4.231981562495976,0.7680184375040238,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.5832906284162105,0.35495230577253667,0.020690988302817792,0.020997140161685687,0.020068937346749496,-0.013160786705340257,0.004725373417768918,-0.0001069150654252072,0.00042382042101787523,-0.00017158987074076894,1,1,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
Dr saji orthopedic is an asset of the hospital His way of treatingPatients is excellent We are happy.,5.0,saji orthopedic asset hospital way treatingpatients excellent happy,3,Emergency Service Failures,4.023645512671133,0.9763544873288668,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.03377935892513477,0.034804342273971084,0.8639765881135929,0.03391778096096102,0.03352192972634017,-0.0007621636902755275,0.0004633397533406834,-0.004464364490092164,0.000684619338451495,-0.0002866132615464808,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.0
Best management best doctors and best services I am going to Narayana hrudayalaya since 15 years and always satisfied with the consultations and doctors.,5.0,best management best doctor best service going narayana hrudayalaya since year always satisfied consultation doctor,1,Clinical Care & Treatment Quality,3.8865029501187327,1.1134970498812673,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.9316969736769736,0.017468411734000985,0.017057842580021427,0.01701489677820731,0.016761875230796936,-0.021021879226600808,0.0002325517178394888,-8.814177113074443e-05,0.00034344013806576306,-0.0001433144144371544,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
Excellent Prompt hospitality services During stay of 1 week Doctors paid continuous visits & responded as needed  promptly At one point they had to be vigilant whole night & saved the patient.,5.0,excellent prompt hospitality service stay week doctor paid continuous visit responded needed promptly one point vigilant whole night saved patient,2,Overall Service & Facility Cleanliness,3.6833030146125747,1.3166969853874253,1,Clinical Care & Treatment Quality,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.40858587767077353,0.449768847940194,0.01462710481698436,0.014698904886799818,0.11231926468524826,-0.009218923337479519,0.005987637560408218,-7.558159357116224e-05,0.00029669259764207205,-0.0009603322675259399,1,1,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
